game_id	section_id	team_id	team_name	team_url	period_scores
4155814	0	5	Akron	http://stats.ncaa.org/team/5/12426	[25, 25, 23, 21, 15, 3]
4155814	1	771	Western Ill.	http://stats.ncaa.org/team/771/12426	[19, 10, 25, 25, 6, 2]
4155814	2		Ties		[1, 0, 16, 3, 1, 21]
4155814	3		Lead changes		[0, 0, 8, 1, 0, 9]
4155815	0	254	Georgia St.	http://stats.ncaa.org/team/254/12426	[26, 25, 25, 3]
4155815	1	285	Holy Cross	http://stats.ncaa.org/team/285/12426	[24, 21, 21, 0]
4155815	2		Ties		[7, 2, 2, 11]
4155815	3		Lead changes		[4, 1, 1, 6]
4155816	0	406	Mercer	http://stats.ncaa.org/team/406/12426	[17, 16, 25, 14, 1]
4155816	1	115	Campbell	http://stats.ncaa.org/team/115/12426	[25, 25, 22, 25, 3]
4155816	2		Ties		[0, 5, 7, 2, 14]
4155816	3		Lead changes		[0, 2, 3, 1, 6]
4155817	0	1320	Presbyterian	http://stats.ncaa.org/team/1320/12426	[25, 25, 25, 3]
4155817	1	647	South Carolina St.	http://stats.ncaa.org/team/647/12426	[10, 10, 12, 0]
4155817	2		Ties		[0, 1, 1, 2]
4155817	3		Lead changes		[0, 0, 0, 0]
4155818	0	32	Little Rock	http://stats.ncaa.org/team/32/12426	[13, 21, 11, 0]
4155818	1	706	UTSA	http://stats.ncaa.org/team/706/12426	[25, 25, 25, 3]
4155818	2		Ties		[2, 1, 0, 3]
4155818	3		Lead changes		[2, 1, 0, 3]
4155819	0	489	N.C. Central	http://stats.ncaa.org/team/489/12426	[12, 12, 21, 0]
4155819	1	317	James Madison	http://stats.ncaa.org/team/317/12426	[25, 25, 25, 3]
4155819	2		Ties		[3, 0, 2, 5]
4155819	3		Lead changes		[1, 0, 0, 1]
4155823	0	650	South Dakota	http://stats.ncaa.org/team/650/12426	[23, 21, 25, 25, 1]
4155823	1	8	Alabama	http://stats.ncaa.org/team/8/12426	[25, 25, 21, 27, 3]
4155823	2		Ties		[7, 2, 9, 7, 25]
4155823	3		Lead changes		[3, 2, 3, 4, 12]
4155824	0	740	VCU	http://stats.ncaa.org/team/740/12426	[17, 19, 22, 0]
4155824	1	71	Bowling Green	http://stats.ncaa.org/team/71/12426	[25, 25, 25, 3]
4155824	2		Ties		[3, 3, 6, 12]
4155824	3		Lead changes		[2, 0, 2, 4]
4155827	0	649	South Dakota St.	http://stats.ncaa.org/team/649/12426	[17, 14, 20, 0]
4155827	1	794	Green Bay	http://stats.ncaa.org/team/794/12426	[25, 25, 25, 3]
4155827	2		Ties		[3, 1, 6, 10]
4155827	3		Lead changes		[2, 1, 3, 6]
4155829	0	136	Chicago St.	http://stats.ncaa.org/team/136/12426	[14, 19, 13, 0]
4155829	1	404	Memphis	http://stats.ncaa.org/team/404/12426	[25, 25, 25, 3]
4155829	2		Ties		[1, 13, 0, 14]
4155829	3		Lead changes		[1, 7, 0, 8]
4155830	0	295	Idaho	http://stats.ncaa.org/team/295/12426	[25, 25, 22, 25, 3]
4155830	1	220	Fairfield	http://stats.ncaa.org/team/220/12426	[21, 16, 25, 21, 1]
4155830	2		Ties		[4, 1, 14, 3, 22]
4155830	3		Lead changes		[3, 0, 6, 1, 10]
4155831	0	101	CSUN	http://stats.ncaa.org/team/101/12426	[14, 22, 25, 10, 1]
4155831	1	28600	Lipscomb	http://stats.ncaa.org/team/28600/12426	[25, 25, 23, 25, 3]
4155831	2		Ties		[4, 8, 9, 0, 21]
4155831	3		Lead changes		[2, 5, 5, 0, 12]
4155832	0	94	CSU Bakersfield	http://stats.ncaa.org/team/94/12426	[25, 21, 22, 28, 1]
4155832	1	735	Valparaiso	http://stats.ncaa.org/team/735/12426	[18, 25, 25, 30, 3]
4155832	2		Ties		[0, 4, 10, 12, 26]
4155832	3		Lead changes		[0, 2, 4, 4, 10]
4155834	0	72	Bradley	http://stats.ncaa.org/team/72/12426	[25, 25, 13, 22, 11, 2]
4155834	1	797	Milwaukee	http://stats.ncaa.org/team/797/12426	[18, 22, 25, 25, 15, 3]
4155834	2		Ties		[8, 3, 0, 12, 7, 30]
4155834	3		Lead changes		[3, 1, 0, 6, 2, 12]
4155836	0	603	St. John's (NY)	http://stats.ncaa.org/team/603/12426	[25, 25, 25, 3]
4155836	1	587	Rutgers	http://stats.ncaa.org/team/587/12426	[17, 21, 19, 0]
4155836	2		Ties		[1, 7, 3, 11]
4155836	3		Lead changes		[0, 3, 1, 4]
4155837	0	14927	Belmont	http://stats.ncaa.org/team/14927/12426	[25, 14, 14, 25, 15, 3]
